Sale_ID,Sale Date,Store_ID,City_ID
5224,10/15/2022,O,Cebu
5225,10/15/2022,O,Cebu
5226,10/15/2022,O,Cebu
5227,10/14/2022,O,Cavite
5228,10/15/2022,O,Laguna
5229,10/15/2022,O,Bulacan
5230,10/12/2022,O,Negros Oriental
5231,10/12/2022,O,Negros Oriental
5232,10/15/2022,O,Metro Manila
5233,10/12/2022,O,Davao Del Norte
5234,10/11/2022,O,Pangasinan
5235,10/11/2022,O,Pangasinan
5236,10/15/2022,O,Metro Manila
5237,10/16/2022,O,Abra
5238,10/14/2022,O,Leyte
5239,10/15/2022,O,Pampanga
5240,10/15/2022,O,Pampanga
5241,10/10/2022,O,Bukidnon
5242,10/16/2022,O,Metro Manila
5243,10/13/2022,O,Metro Manila
5244,10/13/2022,O,Metro Manila
5245,10/15/2022,O,Sorsogon
5246,10/10/2022,O,Cebu
5247,10/10/2022,O,Cebu
5248,10/15/2022,O,Bulacan
5249,10/13/2022,O,Leyte
5250,10/17/2022,O,Aklan
5251,10/19/2022,O,Pangasinan
5252,10/13/2022,O,Cebu
5253,10/19/2022,O,Laguna
5254,10/20/2022,O,Metro Manila
5255,10/19/2022,O,Cavite
5256,10/14/2022,O,Metro Manila
5257,10/20/2022,O,Bulacan
5258,10/20/2022,O,Laguna
5259,10/20/2022,O,Quezon
5260,10/20/2022,O,Batangas
5261,10/20/2022,O,Cavite
5262,10/20/2022,O,Laguna
5263,10/17/2022,O,Laguna
5264,10/16/2022,O,Metro Manila
5265,10/16/2022,O,Metro Manila
5266,10/17/2022,O,Laguna
5267,10/20/2022,O,Metro Manila
5268,10/16/2022,O,Iloilo
5269,10/11/2022,O,Davao Del Norte
5270,10/20/2022,O,Metro Manila
5271,10/19/2022,O,Cavite
5272,10/20/2022,O,Batangas
5273,10/20/2022,O,Metro Manila
5274,10/15/2022,O,Metro Manila
5275,10/17/2022,O,Bataan
5276,10/17/2022,O,Bataan
5277,10/18/2022,O,Camarines Sur
5278,10/20/2022,O,Rizal
5279,10/17/2022,O,Negros Occidental
5280,10/19/2022,O,Metro Manila
5281,10/19/2022,O,Cavite
5282,10/17/2022,O,Cavite
5283,10/19/2022,O,Batangas
5284,10/15/2022,O,South Cotabato
5285,10/19/2022,O,Bulacan
5286,10/15/2022,O,Tarlac
5287,10/18/2022,O,Pampanga
5288,10/2/2022,O,Benguet
5289,10/2/2022,O,Benguet
5290,10/15/2022,O,Nueva Ecija
5291,10/16/2022,O,Albay
5292,10/16/2022,O,Zambales
5293,10/13/2022,O,Sarangani
5294,10/19/2022,O,Rizal
5295,10/12/2022,O,Metro Manila
5296,10/12/2022,O,Metro Manila
5297,10/19/2022,O,Rizal
5298,10/16/2022,O,Cavite
5299,10/13/2022,O,Metro Manila
5300,10/13/2022,O,Cebu
5301,10/15/2022,O,Pampanga
5302,10/15/2022,O,Pampanga
5303,10/16/2022,O,Rizal
5304,10/13/2022,O,Dinagat Islands
5305,10/11/2022,O,Metro Manila
5306,10/11/2022,O,Leyte
5307,10/21/2022,O,Cavite
5308,10/21/2022,O,Laguna
5309,10/21/2022,O,Laguna
5310,10/20/2022,O,Metro Manila
5311,10/16/2022,O,Bataan
5312,10/21/2022,O,Metro Manila
5313,10/18/2022,O,Cagayan
5314,10/17/2022,O,Iloilo
5315,10/21/2022,O,Quezon
5316,10/17/2022,O,Ilocos Sur
5317,10/21/2022,O,Metro Manila
5318,10/20/2022,O,Metro Manila
5319,10/21/2022,O,Metro Manila
5320,10/20/2022,O,Bataan
5321,10/19/2022,O,Ilocos Norte
5322,10/21/2022,O,Metro Manila
5323,10/20/2022,O,Metro Manila
5324,10/20/2022,O,Rizal
5325,10/19/2022,O,Isabela
5326,10/20/2022,O,Bulacan
5327,10/17/2022,O,Pangasinan
5328,10/17/2022,O,Aklan
5329,10/21/2022,O,Metro Manila
5330,10/20/2022,O,Metro Manila
5331,10/21/2022,O,Metro Manila
5332,10/20/2022,O,Laguna
5333,10/19/2022,O,Zambales
5334,10/20/2022,O,Oriental Mindoro
5335,10/20/2022,O,Cavite
5336,10/14/2022,O,Benguet
5337,10/14/2022,O,Benguet
5338,10/15/2022,O,Metro Manila
5339,10/13/2022,O,Palawan
5340,10/19/2022,O,Cavite
5341,10/19/2022,O,Cavite
5342,10/20/2022,O,Albay
5343,10/21/2022,O,Cavite
5344,10/20/2022,O,Metro Manila
5345,10/21/2022,O,Laguna
5346,10/21/2022,O,Laguna
5347,10/23/2022,O,Bataan
5348,10/20/2022,O,Bulacan
5349,10/17/2022,O,Ilocos Norte
5350,10/17/2022,O,Ilocos Norte
5351,10/22/2022,O,Metro Manila
5352,10/22/2022,O,Metro Manila
5353,10/20/2022,O,Bataan
5354,10/10/2022,O,Davao Del Sur
5355,10/19/2022,O,Pampanga
5356,10/17/2022,O,Kalinga
5357,10/21/2022,O,Cavite
5358,10/21/2022,O,Bulacan
5359,10/13/2022,O,Negros Occidental
5360,10/21/2022,O,Batangas
5361,10/19/2022,O,Pampanga
5362,10/21/2022,O,Metro Manila
5363,10/16/2022,O,Metro Manila
5364,10/21/2022,O,Bulacan
5365,10/12/2022,O,Cebu
5366,10/21/2022,O,Metro Manila
5367,10/18/2022,O,Metro Manila
5368,10/17/2022,O,Pampanga
5369,10/16/2022,O,Guimaras
5370,10/17/2022,O,Bulacan
5371,10/16/2022,O,Metro Manila
5372,10/17/2022,O,Cavite
5373,10/14/2022,O,Cebu
5374,10/14/2022,O,Cebu
5375,10/17/2022,O,Rizal
5376,10/17/2022,O,Rizal
5377,10/18/2022,O,Cavite
5378,10/17/2022,O,Batangas
5379,10/10/2022,O,Davao Del Sur
5380,10/10/2022,O,Davao Del Sur
5381,10/19/2022,O,Metro Manila
5382,10/14/2022,O,Cebu
5383,10/17/2022,O,Cebu
5384,10/19/2022,O,Metro Manila
5385,10/14/2022,O,Metro Manila
5386,10/16/2022,O,Bulacan
5387,10/21/2022,O,Rizal
5388,10/16/2022,O,Zamboanga Del Norte
5389,10/16/2022,O,Zamboanga Del Norte
5390,10/20/2022,O,Metro Manila
5391,10/20/2022,O,Metro Manila
5392,10/20/2022,O,Metro Manila
5393,10/20/2022,O,Aklan
5394,10/20/2022,O,Aklan
5395,10/13/2022,O,Negros Occidental
5396,10/17/2022,O,Agusan Del Norte
5397,10/16/2022,O,Surigao Del Norte
5398,10/21/2022,O,Laguna
5399,10/19/2022,O,Metro Manila
5400,10/20/2022,O,Pangasinan
5401,10/22/2022,O,Metro Manila
5402,10/22/2022,O,Metro Manila
5403,10/22/2022,O,Cavite
5404,10/22/2022,O,Cavite
5405,10/20/2022,O,Camarines Sur
5406,10/24/2022,O,Laguna
5407,10/15/2022,O,Negros Occidental
5408,10/21/2022,O,Metro Manila
5409,10/22/2022,O,Oriental Mindoro
5410,10/22/2022,O,Pampanga
5411,10/17/2022,O,Davao Del Sur
5412,10/19/2022,O,Iloilo
5413,10/21/2022,O,Cavite
5414,10/21/2022,O,Cavite
5415,10/22/2022,O,Metro Manila
5416,10/24/2022,O,Cavite
5417,10/20/2022,O,Metro Manila
5418,10/21/2022,O,Metro Manila
5419,10/21/2022,O,Cavite
5420,10/21/2022,O,Metro Manila
5421,10/18/2022,O,Eastern Samar
5422,10/18/2022,O,Eastern Samar
5423,10/18/2022,O,Eastern Samar
5424,10/17/2022,O,Misamis Oriental
5425,10/17/2022,O,Misamis Oriental
5426,10/17/2022,O,Metro Manila
5427,10/22/2022,O,Rizal
5428,10/22/2022,O,Bulacan
5429,10/16/2022,O,Misamis Oriental
5430,10/18/2022,O,Rizal
5431,10/16/2022,O,Bulacan
5432,10/16/2022,O,Bulacan
5433,10/13/2022,O,Metro Manila
5434,10/20/2022,O,Batangas
5435,10/19/2022,O,Bulacan
5436,10/19/2022,O,Laguna
5437,10/21/2022,O,Quezon
5438,10/17/2022,O,Camarines Sur
5439,10/17/2022,O,Camarines Sur
5440,10/17/2022,O,Metro Manila
5441,10/16/2022,O,Romblon
5442,10/21/2022,O,Pangasinan
5443,10/17/2022,O,Nueva Ecija
5444,10/21/2022,O,Laguna
5445,10/18/2022,O,Cavite
5446,10/16/2022,O,Oriental Mindoro
5447,10/19/2022,O,Metro Manila
5448,10/19/2022,O,Bataan
5449,10/19/2022,O,Bulacan
5450,10/19/2022,O,Bulacan
5451,10/19/2022,O,Laguna
5452,10/14/2022,O,Ilocos Sur
5453,10/14/2022,O,Ilocos Sur
5454,10/16/2022,O,Oriental Mindoro
5455,10/13/2022,O,Metro Manila
5456,10/19/2022,O,Cavite
5457,10/22/2022,O,Metro Manila
5458,10/18/2022,O,Cebu
5459,10/16/2022,O,Cebu
5460,10/16/2022,O,Cebu
5461,10/23/2022,O,Laguna
5462,10/17/2022,O,Davao Del Sur
5463,10/22/2022,O,Batangas
5464,10/21/2022,O,Metro Manila
5465,10/21/2022,O,Metro Manila
5466,10/21/2022,O,Bataan
5467,10/21/2022,O,Leyte
5468,10/23/2022,O,Metro Manila
5469,10/23/2022,O,Metro Manila
5470,10/18/2022,O,Nueva Ecija
5471,10/22/2022,O,Laguna
5472,10/18/2022,O,Bohol
5473,10/18/2022,O,Bohol
5474,10/24/2022,O,Tarlac
5475,10/21/2022,O,Pampanga
5476,10/15/2022,O,Metro Manila
5477,10/21/2022,O,Pampanga
5478,10/21/2022,O,Pampanga
5479,10/21/2022,O,Pampanga
5480,10/21/2022,O,Cebu
5481,10/22/2022,O,Bulacan
5482,10/23/2022,O,Metro Manila
5483,10/23/2022,O,Cavite
5484,10/19/2022,O,Cavite
5485,10/17/2022,O,Cebu
5486,10/23/2022,O,Rizal
5487,10/21/2022,O,Pangasinan
5488,10/20/2022,O,Pampanga
5489,10/21/2022,O,Cavite
5490,10/21/2022,O,Cavite
5491,10/21/2022,O,Cavite
5492,10/16/2022,O,Cebu
5493,10/16/2022,O,Cebu
5494,10/19/2022,O,Aklan
5495,10/19/2022,O,Aklan
5496,10/23/2022,O,Rizal
5497,10/23/2022,O,Laguna
5498,10/23/2022,O,Laguna
5499,10/23/2022,O,Bataan
5500,10/23/2022,O,Bataan
5501,10/23/2022,O,Cavite
5502,10/20/2022,O,Cebu
5503,10/20/2022,O,Cebu
5504,10/22/2022,O,Metro Manila
5505,10/17/2022,O,Negros Occidental
5506,10/20/2022,O,Laguna
5507,10/20/2022,O,Laguna
5508,10/20/2022,O,Metro Manila
5509,10/16/2022,O,Compostela Valley
5510,10/23/2022,O,Bataan
5511,10/20/2022,O,Metro Manila
5512,10/20/2022,O,Cavite
5513,10/19/2022,O,Quezon
5514,10/15/2022,O,Western Samar
5515,10/19/2022,O,Occidental Mindoro
5516,10/21/2022,O,Pampanga
5517,10/23/2022,O,Pampanga
5518,10/20/2022,O,Rizal
5519,10/20/2022,O,Laguna
5520,10/18/2022,O,Isabela
5521,10/15/2022,O,Davao Oriental
5522,10/15/2022,O,Davao Oriental
5523,10/20/2022,O,Pampanga
5524,10/20/2022,O,Metro Manila
5525,10/19/2022,O,Bohol
5526,10/23/2022,O,Metro Manila
5527,10/23/2022,O,Metro Manila
5528,10/20/2022,O,Metro Manila
5529,10/19/2022,O,Metro Manila
5530,10/19/2022,O,Metro Manila
5531,10/23/2022,O,Metro Manila
5532,10/24/2022,O,Metro Manila
5533,10/20/2022,O,Iloilo
5534,10/23/2022,O,Metro Manila
5535,10/20/2022,O,Cebu
5536,10/23/2022,O,Rizal
5537,10/23/2022,O,Cavite
5538,10/24/2022,O,Bulacan
5539,10/16/2022,O,Metro Manila
5540,10/24/2022,O,Cavite
5541,10/24/2022,O,Rizal
5542,10/24/2022,O,Batangas
5543,10/15/2022,O,Metro Manila
5544,10/24/2022,O,Rizal
5545,10/21/2022,O,Laguna
5546,10/24/2022,O,Bulacan
5547,10/24/2022,O,Bulacan
5548,10/24/2022,O,Bulacan
5549,10/23/2022,O,Metro Manila
5550,10/23/2022,O,Metro Manila
5551,10/23/2022,O,Metro Manila
5552,10/22/2022,O,Metro Manila
5553,10/20/2022,O,Bataan
5554,10/23/2022,O,Metro Manila
5555,10/20/2022,O,Negros Occidental
5556,10/20/2022,O,Abra
5557,10/18/2022,O,Agusan Del Sur
5558,10/18/2022,O,Agusan Del Sur
5559,10/13/2022,O,Cagayan
5560,10/19/2022,O,Metro Manila
5561,10/18/2022,O,Iloilo
5562,10/19/2022,O,Metro Manila
5563,10/17/2022,O,Metro Manila
5564,10/20/2022,O,Sorsogon
5565,10/21/2022,O,Metro Manila
5566,10/20/2022,O,Ilocos Norte
5567,10/16/2022,O,South Cotabato
5568,10/22/2022,O,Metro Manila
5569,10/17/2022,O,Isabela
5570,10/21/2022,O,Batangas
5571,10/21/2022,O,Metro Manila
5572,10/18/2022,O,Metro Manila
5573,10/21/2022,O,Laguna
5574,10/21/2022,O,Rizal
5575,10/21/2022,O,Metro Manila
5576,10/22/2022,O,Nueva Ecija
5577,10/21/2022,O,Metro Manila
5578,10/20/2022,O,Pampanga
5579,10/18/2022,O,Misamis Oriental
5580,10/21/2022,O,Rizal
5581,10/17/2022,O,Cebu
5582,10/17/2022,O,Metro Manila
5583,10/19/2022,O,Laguna
5584,10/19/2022,O,Laguna
5585,10/21/2022,O,Metro Manila
5586,10/19/2022,O,Ilocos Norte
5587,10/19/2022,O,Bulacan
5588,10/21/2022,O,Laguna
5589,10/21/2022,O,Metro Manila
5590,10/22/2022,O,Metro Manila
5591,10/22/2022,O,Metro Manila
5592,10/20/2022,O,Davao Del Norte
5593,10/20/2022,O,Davao Del Norte
5594,10/17/2022,O,Metro Manila
5595,10/25/2022,O,Metro Manila
5596,10/19/2022,O,Iloilo
5597,10/25/2022,O,Metro Manila
5598,10/23/2022,O,Metro Manila
5599,10/23/2022,O,Metro Manila
5600,10/23/2022,O,Metro Manila
5601,10/23/2022,O,Metro Manila
5602,10/24/2022,O,Cavite
5603,10/19/2022,O,Metro Manila
5604,10/25/2022,O,Metro Manila
5605,10/18/2022,O,Metro Manila
5606,10/24/2022,O,Laguna
5607,10/23/2022,O,Misamis Oriental
5608,10/25/2022,O,Rizal
5609,10/24/2022,O,Cavite
5610,10/24/2022,O,Cavite
5611,10/25/2022,O,Camarines Sur
5612,10/24/2022,O,Laguna
5613,10/23/2022,O,Bulacan
5614,10/17/2022,O,Metro Manila
5615,10/17/2022,O,Metro Manila
5616,10/22/2022,O,Apayao
5617,10/25/2022,O,Metro Manila
5618,10/22/2022,O,Laguna
5619,10/22/2022,O,Bulacan
5620,10/19/2022,O,Metro Manila
5621,10/20/2022,O,Bulacan
5622,10/19/2022,O,Cebu
5623,10/20/2022,O,Metro Manila
5624,10/22/2022,O,Metro Manila
5625,10/22/2022,O,Metro Manila
5626,10/19/2022,O,Metro Manila
5627,10/22/2022,O,Bataan
5628,10/21/2022,O,Cavite
5629,10/18/2022,O,Metro Manila
5630,10/20/2022,O,Bulacan
5631,10/22/2022,O,Laguna
5632,10/22/2022,O,Pampanga
5633,10/22/2022,O,Pampanga
5634,10/21/2022,O,Albay
5635,10/21/2022,O,Cavite
5636,10/22/2022,O,Laguna
5637,10/22/2022,O,Batangas
5638,10/16/2022,O,Iloilo
5639,10/22/2022,O,Metro Manila
5640,10/21/2022,O,Metro Manila
5641,10/22/2022,O,Rizal
5642,10/21/2022,O,Cavite
5643,10/21/2022,O,Cavite
5644,10/23/2022,O,Zambales
5645,10/22/2022,O,Metro Manila
5646,10/21/2022,O,Nueva Ecija
5647,10/26/2022,O,Metro Manila
5648,10/27/2022,O,Metro Manila
5649,10/27/2022,O,Metro Manila
5650,10/22/2022,O,Surigao Del Sur
5651,10/26/2022,O,Metro Manila
5652,10/25/2022,O,Bulacan
5653,10/24/2022,O,Pampanga
5654,10/23/2022,O,Cagayan
5655,10/20/2022,O,South Cotabato
5656,10/25/2022,O,Bulacan
5657,10/23/2022,O,Metro Manila
5658,10/24/2022,O,Pampanga
5659,10/25/2022,O,Bulacan
5660,10/21/2022,O,Metro Manila
5661,10/25/2022,O,Tarlac
5662,10/25/2022,O,Tarlac
5663,10/22/2022,O,Albay
5664,10/18/2022,O,Aklan
5665,10/20/2022,O,Cavite
5666,10/23/2022,O,Metro Manila
5667,10/22/2022,O,Oriental Mindoro
5668,10/22/2022,O,Metro Manila
5669,10/23/2022,O,Laguna
5670,10/20/2022,O,Capiz
5671,10/21/2022,O,Bataan
5672,10/22/2022,O,Antique
5673,10/22/2022,O,Metro Manila
5674,10/20/2022,O,Camarines Sur
5675,10/23/2022,O,Pangasinan
5676,10/22/2022,O,Cagayan
5677,10/19/2022,O,Davao Del Sur
5678,10/19/2022,O,Davao Del Sur
5679,10/23/2022,O,Batangas
5680,10/23/2022,O,Batangas
5681,10/23/2022,O,Rizal
5682,10/23/2022,O,Cavite
5683,10/21/2022,O,Cebu
5684,10/19/2022,O,Davao Del Sur
5685,10/23/2022,O,Tarlac
5686,10/23/2022,O,Cavite
5687,10/27/2022,O,Metro Manila
5688,10/27/2022,O,Metro Manila
5689,10/27/2022,O,Quezon
5690,10/24/2022,O,Tarlac
5691,10/22/2022,O,Davao Del Sur
5692,10/21/2022,O,Davao Del Sur
5693,10/25/2022,O,Laguna
5694,10/23/2022,O,Metro Manila
5695,10/24/2022,O,Pampanga
5696,10/24/2022,O,Pampanga
5697,10/24/2022,O,Metro Manila
5698,10/22/2022,O,Cavite
5699,10/22/2022,O,Cavite
5700,10/23/2022,O,Masbate
5701,10/24/2022,O,Batangas
5702,10/19/2022,O,Cebu
5703,10/20/2022,O,Tarlac
5704,10/18/2022,O,Metro Manila
5705,10/18/2022,O,Albay
5706,10/22/2022,O,Zambales
5707,10/10/2022,O,Palawan
5708,10/27/2022,O,Metro Manila
5709,10/27/2022,O,Metro Manila
5710,10/27/2022,O,Metro Manila
5711,10/27/2022,O,Pampanga
5712,10/26/2022,O,Metro Manila
5713,10/26/2022,O,Bulacan
5714,10/20/2022,O,Aklan
5715,10/25/2022,O,Cavite
5716,10/25/2022,O,Laguna
5717,10/18/2022,O,Davao Del Sur
5718,10/24/2022,O,Cavite
5719,10/24/2022,O,Rizal
5720,10/19/2022,O,Metro Manila
5721,10/17/2022,O,Metro Manila
5722,10/25/2022,O,Metro Manila
5723,10/24/2022,O,Cagayan
5724,10/25/2022,O,Metro Manila
5725,10/22/2022,O,Negros Occidental
5726,10/22/2022,O,Negros Occidental
5727,10/19/2022,O,Metro Manila
5728,10/24/2022,O,Metro Manila
5729,10/25/2022,O,Rizal
5730,10/25/2022,O,Metro Manila
5731,10/26/2022,O,Rizal
5732,10/26/2022,O,Metro Manila
5733,10/27/2022,O,Laguna
5734,10/27/2022,O,Laguna
5735,10/27/2022,O,Metro Manila
5736,10/27/2022,O,Bulacan
5737,10/29/2022,O,Rizal
5738,10/29/2022,O,Rizal
5739,10/29/2022,O,Metro Manila
5740,10/29/2022,O,Metro Manila
5741,10/19/2022,O,Metro Manila
5742,10/30/2022,O,Metro Manila
5743,10/29/2022,O,Metro Manila
5744,10/25/2022,O,Metro Manila
5745,10/24/2022,O,Laguna
5746,10/24/2022,O,Bataan
5747,10/20/2022,O,Metro Manila
5748,10/24/2022,O,Nueva Ecija
5749,10/22/2022,O,Davao Oriental
5750,10/26/2022,O,Batangas
5751,10/26/2022,O,Batangas
5752,10/26/2022,O,Metro Manila
5753,10/18/2022,O,Davao Del Sur
5754,10/20/2022,O,Davao Del Sur
5755,10/24/2022,O,Sorsogon
5756,10/26/2022,O,Metro Manila
5757,10/26/2022,O,Metro Manila
5758,10/24/2022,O,Quezon
5759,10/24/2022,O,Quezon
5760,10/12/2022,O,Metro Manila
5761,10/30/2022,O,Metro Manila
5762,10/27/2022,O,Metro Manila
5763,10/27/2022,O,Metro Manila
5764,10/27/2022,O,Metro Manila
5765,10/24/2022,O,Ilocos Norte
5766,10/26/2022,O,Laguna
5767,10/30/2022,O,Metro Manila
5768,10/17/2022,O,Metro Manila
5769,10/27/2022,O,Pangasinan
5770,10/30/2022,O,Cavite
5771,10/30/2022,O,Metro Manila
5772,10/29/2022,O,Nueva Ecija
5773,10/24/2022,O,Camarines Sur
5774,10/26/2022,O,Tarlac
5775,10/24/2022,O,Tarlac
5776,10/24/2022,O,Tarlac
5777,10/31/2022,O,La Union
5778,10/30/2022,O,Metro Manila
5779,10/24/2022,O,North Cotabato
5780,10/29/2022,O,Rizal
5781,10/28/2022,O,Metro Manila
5782,10/30/2022,O,Quezon
5783,10/30/2022,O,Cagayan
5784,10/30/2022,O,Rizal
5785,10/29/2022,O,Batangas
5786,10/23/2022,O,Davao Del Sur
5787,10/23/2022,O,Davao Del Sur
5788,10/29/2022,O,Cavite
5789,10/28/2022,O,Laguna
5790,10/31/2022,O,Cavite
5791,10/29/2022,O,Surigao Del Norte
5792,10/15/2022,O,Metro Manila
5793,10/24/2022,O,Metro Manila
5794,10/30/2022,O,Metro Manila
5795,10/30/2022,O,Bulacan
5796,10/28/2022,O,Oriental Mindoro
5797,10/29/2022,O,Pangasinan
5798,10/29/2022,O,Cebu
5799,10/29/2022,O,Cebu
5800,10/29/2022,O,Negros Oriental
5801,10/30/2022,O,Davao Del Sur
5802,10/30/2022,O,Eastern Samar
5803,10/30/2022,O,Davao Del Sur
5804,10/25/2022,O,Davao Del Norte
5805,10/25/2022,O,Davao Del Norte
5806,10/31/2022,O,Cebu
5807,10/23/2022,O,Palawan
5808,11/1/2022,O,Rizal
5809,11/1/2022,O,Metro Manila
5810,11/1/2022,O,Quezon
5811,11/3/2022,O,Bataan
5812,11/3/2022,O,Metro Manila
5813,11/1/2022,O,Pangasinan
5814,11/3/2022,O,Pampanga
5815,11/4/2022,O,Metro Manila
5816,11/1/2022,O,Metro Manila
5817,11/3/2022,O,Bulacan
5818,11/4/2022,O,Metro Manila
5819,11/4/2022,O,Metro Manila
5820,11/4/2022,O,Rizal
5821,11/4/2022,O,Rizal
5822,11/2/2022,O,Cavite
5823,11/1/2022,O,Aklan
5824,11/3/2022,O,Bulacan
5825,11/5/2022,O,Laguna
5826,11/5/2022,O,Benguet
5827,11/2/2022,O,Quezon
5828,11/6/2022,O,Metro Manila
5829,11/2/2022,O,Metro Manila
5830,11/7/2022,O,Cavite
5831,11/5/2022,O,Cavite
5832,11/5/2022,O,Metro Manila
5833,11/8/2022,O,Quirino
5834,11/7/2022,O,Rizal
5835,11/3/2022,O,Laguna
5836,11/5/2022,O,Cavite
5837,11/5/2022,O,Cavite
5838,11/3/2022,O,Pangasinan
5839,11/2/2022,O,Oriental Mindoro
5840,11/10/2022,O,Metro Manila
5841,11/8/2022,O,Metro Manila
5842,11/8/2022,O,Metro Manila
5843,11/8/2022,O,Metro Manila
5844,11/8/2022,O,Metro Manila
5845,11/8/2022,O,Bulacan
5846,11/6/2022,O,Ilocos Sur
5847,11/8/2022,O,Metro Manila
5848,11/8/2022,O,Laguna
5849,11/9/2022,O,Bulacan
5850,11/5/2022,O,Metro Manila
5851,11/7/2022,O,Cavite
5852,11/5/2022,O,Metro Manila
5853,11/6/2022,O,Laguna
5854,11/1/2022,O,Davao Del Sur
5855,11/6/2022,O,Albay
5856,11/7/2022,O,Metro Manila
5857,11/9/2022,O,Metro Manila
5858,11/11/2022,O,Metro Manila
5859,11/3/2022,O,Davao Del Sur
5860,11/8/2022,O,Leyte
5861,11/9/2022,O,Bulacan
5862,11/4/2022,O,South Cotabato
5863,11/8/2022,O,Laguna
5864,11/8/2022,O,Laguna
5865,11/8/2022,O,Laguna
5866,11/8/2022,O,Misamis Oriental
5867,11/3/2022,O,Davao Del Sur
5868,11/5/2022,O,Nueva Ecija
5869,11/7/2022,O,Metro Manila
5870,11/3/2022,O,Davao Del Sur
5871,11/3/2022,O,Basilan
5872,11/5/2022,O,Davao Del Sur
5873,11/9/2022,O,Iloilo
5874,11/12/2022,O,Aurora
5875,11/10/2022,O,Metro Manila
5876,11/11/2022,O,Nueva Vizcaya
5877,11/11/2022,O,Pampanga
5878,11/8/2022,O,Davao Del Sur
5879,11/8/2022,O,Davao Del Sur
5880,11/9/2022,O,Bulacan
5881,11/6/2022,O,Davao Del Sur
5882,11/9/2022,O,Southern Leyte
5883,11/9/2022,O,Rizal
5884,11/4/2022,O,Davao Del Norte
5885,11/10/2022,O,Cebu
5886,11/11/2022,O,Cavite
5887,11/11/2022,O,Oriental Mindoro
5888,11/9/2022,O,Davao Del Sur
5889,11/12/2022,O,Pangasinan
5890,11/12/2022,O,Pangasinan
5891,11/8/2022,O,Davao Del Sur
5892,11/10/2022,O,Davao Oriental
5893,11/7/2022,O,Lanao Del Norte
5894,11/11/2022,O,Metro Manila
5895,11/7/2022,O,Zamboanga Del Norte
5896,11/7/2022,O,Zamboanga Del Norte
5897,11/10/2022,O,Cavite
5898,11/8/2022,O,Surigao Del Norte
5899,11/9/2022,O,Rizal
5900,11/10/2022,O,Ilocos Norte
5901,11/11/2022,O,Cavite
5902,11/11/2022,O,Tarlac
5903,11/4/2022,O,Agusan Del Sur
5904,11/11/2022,O,Cavite
5905,11/9/2022,O,Rizal
5906,11/7/2022,O,Davao Del Sur
5907,11/7/2022,O,Zambales
5908,11/9/2022,O,La Union
5909,11/9/2022,O,La Union
5910,11/9/2022,O,La Union
5911,11/4/2022,O,Davao Del Sur
5912,11/11/2022,O,Cavite
5913,11/12/2022,O,Cavite
5914,11/9/2022,O,Lanao Del Norte
5915,11/11/2022,O,Metro Manila
5916,11/9/2022,O,Nueva Ecija
5917,11/10/2022,O,Metro Manila
5918,11/9/2022,O,Camarines Sur
5919,11/8/2022,O,Iloilo
5920,11/8/2022,O,Iloilo
5921,11/7/2022,O,Davao Del Sur
5922,11/14/2022,O,Occidental Mindoro
5923,11/9/2022,O,Bukidnon
5924,11/11/2022,O,Cavite
5925,11/13/2022,O,Sorsogon
5926,11/14/2022,O,Bulacan
5927,11/11/2022,O,Bulacan
5928,11/12/2022,O,Sorsogon
5929,11/12/2022,O,Metro Manila
5930,11/14/2022,O,Metro Manila
5931,11/14/2022,O,Metro Manila
5932,11/9/2022,O,Bohol
5933,11/7/2022,O,Cebu
5934,11/5/2022,O,Misamis Oriental
5935,11/5/2022,O,Bukidnon
5936,11/7/2022,O,Davao Del Norte
5937,11/7/2022,O,Davao Del Norte
5938,11/7/2022,O,Davao Del Norte
5939,11/10/2022,O,Metro Manila
5940,11/10/2022,O,Metro Manila
5941,11/10/2022,O,Albay
5942,11/11/2022,O,Rizal
5943,11/11/2022,O,Laguna
5944,11/11/2022,O,La Union
5945,11/13/2022,O,Laguna
5946,11/13/2022,O,Laguna
5947,11/13/2022,O,Batangas
5948,11/13/2022,O,Batangas
5949,11/1/2022,O,Davao Del Sur
5950,11/8/2022,O,Davao Del Sur
5951,11/16/2022,O,Cavite
5952,11/12/2022,O,Metro Manila
5953,11/12/2022,O,Laguna
5954,11/12/2022,O,Laguna
5955,11/12/2022,O,Quezon
5956,11/14/2022,O,Metro Manila
5957,11/11/2022,O,Pampanga
5958,11/7/2022,O,Davao Del Sur
5959,11/7/2022,O,Benguet
5960,11/11/2022,O,Aklan
5961,11/8/2022,O,Negros Occidental
5962,11/11/2022,O,Metro Manila
5963,11/11/2022,O,Laguna
5964,11/11/2022,O,Metro Manila
5965,11/11/2022,O,Metro Manila
5966,11/15/2022,O,Cavite
5967,11/4/2022,O,Davao Del Norte
5968,11/13/2022,O,Bulacan
5969,11/14/2022,O,Metro Manila
5970,11/12/2022,O,Metro Manila
5971,11/15/2022,O,Ilocos Sur
5972,11/13/2022,O,Southern Leyte
5973,11/13/2022,O,Sorsogon
5974,11/7/2022,O,Davao Del Sur
5975,11/14/2022,O,Metro Manila
5976,11/11/2022,O,Davao Oriental
5977,11/10/2022,O,Iloilo
5978,11/13/2022,O,Pampanga
5979,11/12/2022,O,Ilocos Sur
5980,11/14/2022,O,Cavite
5981,11/15/2022,O,Zambales
